X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2683,109/11/25,162551,7203442,44.3,44.4,44.25,44.32000000000001,0.1000000000000014,167,1,46.82001326,57.65178624,79.31533218,67.67129892634327,64.6767193683229,0.5204543129871352,-33.33333333333176,-42.85714285714228,1
2684,109/11/26,382173,16994334,44.45,44.6,44.3,44.335,0.0499999999999971,269,1,44.54667551,53.28341599,70.75689696,68.55744454494317,66.86010510328231,0.5195739948645819,0.0,-28.571428571428864,1
2685,109/11/27,210372,9352567,44.4,44.6,44.3,44.345000000000006,0.2000000000000028,181,1,63.03111701,56.53264966,43.53571498,71.94147562283973,74.44280490279428,0.51865332346049,0.0,0.0,1
2686,109/11/30,181335,8127796,44.6,44.95,44.6,44.39,0.2999999999999971,236,1,73.59969204,62.22166379,39.46560729,76.17277635098213,81.89815549102605,0.5213598314670215,0.0,0.0,1
2687,109/12/01,545375,24778938,45.25,45.75,45.15,44.535000000000004,0.7000000000000028,487,0,79.54265184,67.99532647,44.90067574,82.8217813789876,90.0363841591301,0.536177712287923,0.0,0.0,1
2688,109/12/02,356996,16199748,45.65,45.7,43.0,44.57,-0.9500000000000028,308,1,73.02843456,69.67302917,62.96221839,58.46588971719352,51.97885553134057,0.5414312365339695,-79.16666666666671,-70.37037037037051,1
2689,109/12/03,201573,9071102,44.7,45.1,44.7,44.64,0.3000000000000042,204,0,72.32198667,70.556015,67.02407166,62.31546616167461,58.60879420206844,0.5439669024272441,-64.99999999999986,-48.14814814814799,1
2690,109/12/04,316175,14160385,45.0,45.0,44.5,44.690000000000005,-0.1500000000000056,279,0,70.0328396,70.3816232,71.0791904,59.29291587934624,54.125185980371725,0.54103317056557,-84.21052631578966,-59.25925925925951,1
2691,109/12/07,223558,9977772,45.3,45.3,44.5,44.705,-0.25,238,0,65.47643852,68.74656164,75.28680788,54.450920742831,46.94287005066545,0.5296033891988066,-100.0,-77.77777777777801,0
2692,109/12/08,117705,5250154,44.55,44.7,44.5,44.730000000000004,-0.0499999999999971,163,1,61.8327772,66.44196683,75.66034609,53.48993641959243,45.49399666128336,0.5114428225746908,-100.0,-88.00000000000011,0
2693,109/12/09,192484,8643335,44.5,45.05,44.5,44.795,0.5,210,1,65.46427571,66.11606979,67.41965795,61.0512505118085,60.22549267257416,0.4968270633899088,0.0,-50.0,1
2694,109/12/10,191442,8641011,45.05,45.35,45.0,44.87,0.1499999999999985,197,1,69.70345653,67.31186537,62.52868304,63.0344285733017,63.75232764292184,0.4864600960995495,0.0,-40.90909090909112,1
2695,109/12/11,205893,9295510,45.25,45.5,45.0,44.93,0.0500000000000042,200,0,73.13563769,69.25312281,61.48809305,63.71191970585076,64.99393317324413,0.4789886226497463,0.0,-36.36363636363619,1
2696,109/12/14,125387,5664024,45.2,45.4,45.0,44.95,-0.1000000000000014,152,0,74.68301772,71.06308778,63.8232279,61.24257174454193,60.05677791384333,0.4710365020725335,-14.285714285714432,-45.4545454545454,1
2697,109/12/15,181232,8144944,45.1,45.15,44.75,44.864999999999995,-0.3500000000000014,177,1,58.12201181,66.74939579,84.00416374,53.29063008230819,45.53046636332204,0.4565423514352993,-100.0,-64.28571428571443,1
2698,109/12/16,138149,6211993,44.75,45.05,44.75,44.9,0.25,188,1,55.41467454,62.97115537,78.08411704,57.614762963357805,54.88402518974013,0.4416556420441409,-44.4444444444448,-28.571428571428864,1
2699,109/12/17,152969,6881822,45.0,45.1,44.85,44.915,0.1000000000000014,172,0,56.94311636,60.96180904,68.99919439,59.27367339719716,58.319577569239634,0.4278920893860271,-22.2222222222224,-14.285714285714432,1
2700,109/12/18,131784,5939405,45.0,45.15,45.0,44.945,0.0,136,1,57.96207757,59.96189855,63.9615405,59.27367339719716,58.319577569239634,0.4145787651571735,0.0,-14.285714285714432,1
2701,109/12/21,133801,6046954,45.2,45.4,45.0,45.029999999999994,0.2999999999999971,176,0,68.64138505,62.85506072,51.28241205,64.3400316951936,68.63693495380859,0.406086957760577,0.0,0.0,1
2702,109/12/22,251379,11344360,45.0,45.4,44.95,45.084999999999994,-0.3500000000000014,238,1,59.0942567,61.60145938,66.61586473,55.48243946199375,50.97248239414919,0.3945527383781839,-87.50000000000067,-53.84615384615419,1
2703,109/12/23,98341,4431112,45.05,45.1,44.95,45.095,0.0500000000000042,140,0,54.95172669,59.38488181,68.25119207,56.425121522763455,53.04412779096612,0.3816146922409711,-85.71428571428456,-46.15384615384582,1
2704,109/12/24,96295,4335985,45.05,45.1,44.95,45.089999999999996,0.0,118,1,54.58320241,57.78432201,64.18656122,56.42512152276345,53.04412779096612,0.3676052113717688,-85.71428571428456,-46.15384615384582,1
2705,109/12/25,119968,5422970,45.15,45.25,45.15,45.09,0.1000000000000014,129,1,59.46572468,58.34478957,56.10291934,58.54925401133353,58.138417556498325,0.3544161710662647,-57.142857142855696,-30.769230769230184,1
2706,109/12/28,526397,24185908,45.3,46.3,45.3,45.2,1.0,524,1,70.82661215,62.5053971,45.86296698,73.01759550096017,81.81427219115152,0.3575793881077168,0.0,0.0,1
2707,109/12/29,381491,17758887,46.2,46.8,46.2,45.385000000000005,0.3999999999999986,367,0,77.13227135,67.38102185,47.87852284,76.60988574932355,85.69715085049133,0.3763928328194885,0.0,0.0,1
2708,109/12/30,209359,9735027,46.6,46.75,46.35,45.54,-0.0500000000000042,252,1,80.25034306,71.67079559,54.51170063,75.23267634166542,83.03771344300388,0.4023737089800289,-3.3333333333336177,-3.225806451613169,1
2709,109/12/31,272952,12767243,46.5,46.9,46.5,45.714999999999996,0.3000000000000042,271,0,85.97886119,76.44015079,57.36272999,77.8595843870705,86.13555018510584,0.4353542655684647,0.0,0.0,1
2710,110/01/04,270018,12621599,47.3,47.3,46.4,45.875,-0.1499999999999985,293,0,82.14193583,78.3407458,70.73836575,73.56800211448858,77.62907230117851,0.4676077681411012,-23.07692307692291,-8.333333333333234,1
2711,110/01/05,233371,10820040,46.6,46.6,46.25,45.96,-0.4500000000000028,260,0,73.20100686,76.62749949,83.48048474,62.24583416544165,57.268649658360296,0.4894695255703619,-100.0,-33.33333333333333,1
2712,110/01/06,426126,19489676,46.2,46.25,45.5,46.015,-0.6499999999999986,432,0,58.0205294,70.42517612,95.23446958,50.01548981285967,39.3702938355266,0.4921859385873787,-100.0,-71.42857142857143,0
2713,110/01/07,195377,8889551,45.6,45.65,45.3,46.065,0.0,221,1,45.65709712,62.16914979,95.19325513,50.01548981285968,39.3702938355266,0.4816382304617272,-100.0,-71.42857142857143,0
2714,110/01/08,258789,11823586,45.7,46.1,45.35,46.165,0.5,313,1,43.77139808,56.03656589,80.5669015,57.743443564860776,54.962021053757326,0.4702092134863768,-54.54545454545461,-45.45454545454549,1
2715,110/01/11,256275,11868479,46.1,46.5,46.0,46.295,0.3999999999999986,237,0,49.18093205,53.75135461,62.89219972,62.80409962019156,63.87936263387535,0.4641370016239131,0.0,-28.000000000000117,1
2716,110/01/12,296507,13721596,46.5,46.8,46.05,46.28,-0.4500000000000028,264,1,45.28728804,50.92999908,62.21542118,54.69771654447418,50.40608534284542,0.4535032975158832,-50.0000000000004,-64.00000000000034,1
2717,110/01/13,266633,12350682,46.15,46.75,46.05,46.265,0.4000000000000057,229,0,49.35819202,50.4060634,52.50180614,59.77441803644622,59.514467660158566,0.445916115412268,-5.555555555555249,-31.999999999999883,1
2718,110/01/14,158345,7347589,46.7,46.7,46.3,46.24,-0.1500000000000056,161,0,49.57212802,50.12808494,51.23999878,57.13337564535394,54.97127470074767,0.4372266714834349,-44.4444444444448,-44.00000000000034,1
2719,110/01/15,258310,11919001,46.7,46.7,45.95,46.155,-0.2999999999999971,228,0,48.6036409,49.61993692,51.65252897,52.071804725970985,46.45942905582242,0.4225190133937914,-100.0,-63.63636363636381,1
2720,110/01/18,223299,10203210,46.0,46.2,45.2,46.07000000000001,-0.1499999999999985,225,0,45.94409393,48.39465593,53.29577992,49.6524539058942,42.5100335315166,0.4014540863091519,-100.0,-72.22222222222217,0
2721,110/01/19,212860,9754421,45.85,46.0,45.5,46.0,-0.3000000000000042,224,0,37.92106262,44.90345816,58.86824923,45.04784336485046,35.30681562937896,0.3718074846102986,-100.0,-100.0,0
2722,110/01/20,548250,24640788,45.35,45.35,44.75,45.925,-0.6999999999999957,508,0,26.90672467,38.904547,62.90019164,36.38687558866569,23.945705433818365,0.3263206637332229,-100.0,-100.0,0
2723,110/01/21,216428,9737135,44.85,45.45,44.85,45.85,0.0,230,1,19.56383271,32.45764223,58.24526128,36.38687558866569,23.945705433818365,0.2725462438645287,-100.0,-100.0,0
2724,110/01/22,232948,10460734,45.0,45.15,44.7,45.75,0.25,266,1,19.39176149,28.10234865,45.52352298,41.2666996381795,34.74468189190179,0.2197636774212952,-75.0,-84.84848484848484,0
2725,110/01/25,142077,6393801,45.1,45.2,44.8,45.614999999999995,0.0499999999999971,166,0,20.24491416,25.48320382,35.95978314,42.24145660818563,36.89514916768003,0.1706665697650114,-57.14285714285728,-81.25000000000018,0
2726,110/01/26,153771,6919671,45.1,45.25,44.9,45.5,-0.25,150,0,16.82994278,22.59878347,34.13646487,38.70818188640421,30.8042803650073,0.1220756001662569,-83.33333333333412,-96.87500000000016,0
2727,110/01/27,113530,5103436,44.9,45.1,44.8,45.339999999999996,-0.0499999999999971,136,0,13.71996185,19.63917627,31.4776051,38.00875101007043,29.630309279014178,0.0752731312317195,-100.0,-100.0,0
2728,110/01/28,233060,10433591,44.8,44.9,44.7,45.19,-0.0500000000000042,198,0,11.36886346,16.88240533,27.90948908,37.26800243027233,28.334494159106733,0.0310758391334741,-100.0,-100.0,0
2729,110/01/29,211277,9449359,44.8,44.85,44.6,45.055,-0.1499999999999985,220,0,8.769718494,14.17817638,24.99509216,35.01600561524153,24.480357459518213,-0.0116356740266376,-100.0,-100.0,0
2730,110/02/01,120359,5370555,44.65,44.75,44.5,44.935,0.0,165,1,11.10963689,13.15532989,17.24671588,35.01600561524153,24.480357459518213,-0.0511504015806057,-100.0,-100.0,0
2731,110/02/02,168226,7563745,44.65,45.2,44.65,44.88,0.3500000000000014,184,1,24.95028424,17.08698134,1.36037553,44.48686831227248,48.16901277645445,-0.0808893908393918,0.0,-29.99999999999972,0
2732,110/02/03,68230,3072821,45.1,45.2,44.9,44.905,0.1000000000000014,100,0,43.3001895,25.82471739,-9.126226818,46.91824930113332,53.20194925179883,-0.1011623648845783,0.0,-9.999999999999432,1
2733,110/02/04,82969,3737857,44.6,45.25,44.6,44.925,-0.0500000000000042,99,1,53.31123744,34.98689074,-1.661802659,45.8146179047516,50.272960656752375,-0.1150066324872244,-11.111111111111988,-20.000000000000284,1
2734,110/02/05,130528,5885242,45.05,45.2,45.0,44.925,0.0500000000000042,164,1,62.20749163,44.06042437,7.766289855,47.18128508150612,53.354589307950384,-0.1230359278755215,0.0,-9.999999999999432,1
2735,110/02/17,154872,7028765,45.2,45.65,45.1,44.965,0.4499999999999957,218,1,71.90644369,53.34243081,16.21440505,57.73483147183078,72.05666197763989,-0.119539691455834,0.0,0.0,1
2736,110/02/18,212131,9742810,45.65,46.15,45.65,45.084999999999994,0.5500000000000043,223,0,80.26086145,62.31524102,26.42400017,66.68438367654589,82.40396335339113,-0.0999553695637854,0.0,0.0,1
2737,110/02/19,157405,7220913,46.1,46.1,45.75,45.19500000000001,-0.1499999999999985,186,0,82.80017026,69.14355077,41.83031179,62.70132526260512,73.49702603375084,-0.0734793337778427,-14.285714285714093,-10.344827586206778,1
2738,110/02/22,167930,7721477,45.85,46.2,45.85,45.31,0.0,187,1,83.63148606,73.97286253,54.65561548,62.70132526260512,73.49702603375083,-0.0439041485183475,-14.999999999999858,-10.344827586206778,1
2739,110/02/23,265401,12247618,45.95,46.3,45.95,45.475,0.3499999999999943,272,0,89.08765737,79.01112748,58.85806769,68.08362891399523,80.55795112032533,-0.0082527444718935,0.0,0.0,1
2740,110/02/24,108378,5007370,46.3,46.35,46.05,45.63,-0.0999999999999943,153,1,89.86796206,82.63007234,68.1542929,65.12984006301959,73.81535838597382,0.0277615783616063,-28.57142857142741,-7.692307692307272,1
2741,110/02/25,167026,7723027,46.2,46.3,46.15,45.760000000000005,0.0999999999999943,191,0,92.29292709,85.85102392,72.96721759,66.7181557318241,76.20526351772058,0.0636476086889095,0.0,0.0,1
2742,110/02/26,138750,6369711,46.3,46.3,45.65,45.834999999999994,-0.4499999999999957,180,0,82.51627238,84.73944007,89.18577546,54.44292809504434,51.04632675170844,0.0902474697958788,-100.0,-35.99999999999966,1
2743,110/03/02,135968,6246866,46.0,46.1,45.8,45.910000000000004,-0.0500000000000042,169,1,73.67751492,81.05213169,95.80136523,53.2455831489776,48.89403125605571,0.1086291182285524,-100.0,-41.66666666666681,1
2744,110/03/03,231234,10649138,45.8,46.15,45.8,46.010000000000005,0.3000000000000042,256,1,70.54691471,77.55039269,91.55734867,59.17185291524449,60.79561049628832,0.125434890837607,-39.99999999999915,-26.6666666666661,1
2745,110/03/04,129122,5936193,46.0,46.15,45.8,46.07,0.0499999999999971,162,0,70.84080028,75.31386189,84.25998511,60.09907375572339,62.54033496837553,0.1408837779484504,-29.99999999999972,-29.99999999999972,1
2746,110/03/05,118949,5482856,46.0,46.2,45.9,46.075,0.0,151,1,71.036724,73.88814926,79.59099978,60.09907375572339,62.54033496837553,0.154351236698026,0.0,-29.99999999999972,1
2747,110/03/08,203258,9453967,46.3,46.6,46.3,46.14,0.4500000000000028,262,1,80.69114933,76.15581595,67.08514919,68.01055932326071,76.24267414229276,0.1726984775848389,0.0,0.0,1
2748,110/03/09,267382,12470204,46.7,46.85,46.4,46.209999999999994,0.0499999999999971,236,1,81.57187733,77.96116974,70.73975457,68.76744919472391,77.34748027837706,0.1935465847275119,0.0,0.0,1
2749,110/03/10,349599,16394578,46.8,47.15,46.65,46.29,0.4500000000000028,308,1,86.60347378,80.84193775,69.31886571,74.69491483120636,84.9208497789088,0.2216076495256898,0.0,0.0,1
2750,110/03/11,383756,18215232,47.3,47.85,47.15,46.405,0.25,377,0,83.49322494,81.72570015,78.19065057,77.32477889371454,87.66920284604686,0.2562021643874111,0.0,0.0,1
2751,110/03/12,251197,11921026,47.5,47.75,47.2,46.504999999999995,-0.0500000000000042,248,0,80.05239386,81.16793139,83.39900644,75.59635977670465,83.995022673234,0.2916965601864965,-6.666666666667235,-3.225806451613169,1
2752,110/03/15,215514,10161364,47.3,47.3,47.05,46.635000000000005,-0.1499999999999985,212,1,75.31948209,79.21844829,87.01638069,70.40314399666754,72.98364977534361,0.322836311186059,-28.571428571428864,-12.90322580645176,1
2753,110/03/16,163768,7764459,47.2,47.7,47.2,46.825,0.5500000000000043,207,1,81.107297,79.84806453,77.32959957,76.82452274963177,82.86656451358793,0.3576533775040362,0.0,0.0,1
2754,110/03/17,178796,8530683,47.7,47.85,47.6,46.989999999999995,0.0499999999999971,185,1,85.69546296,81.79719734,74.00066609,77.31666384996939,83.52406634433923,0.3929327020778475,0.0,0.0,1
2755,110/03/18,154811,7413017,47.7,48.0,47.55,47.175,0.25,190,1,90.46364197,84.68601222,73.1307527,79.68889590991328,86.60767781168707,0.4297453915589608,0.0,0.0,1
2756,110/03/19,2129658,108912520,51.7,51.7,50.1,47.730000000000004,3.700000000000003,1662,1,93.64242798,87.67148414,75.72959645,92.48451883649815,96.90274695409904,0.5236412448004906,0.0,0.0,1
2757,110/03/22,1285285,67845161,51.8,53.7,51.8,48.42,1.7999999999999972,1026,1,94.81599218,90.05298682,80.5269761,94.3793741183138,97.86215235295175,0.6759180078192487,0.0,0.0,1
2758,110/03/23,675910,36090758,53.5,54.0,53.0,49.135000000000005,0.2999999999999971,661,1,95.58476217,91.89691194,84.52121146,94.62769943227298,97.9868698315425,0.8600499654396901,0.0,0.0,1
2759,110/03/24,1094314,60206058,53.9,55.9,53.8,50.005,2.0,942,0,96.67986028,93.49122805,87.11396359,95.9423545511724,98.627445214943,1.0844442444840705,0.0,0.0,1
2760,110/03/25,863362,47874114,55.9,56.5,54.2,50.83,-0.1999999999999957,732,1,94.61197035,93.86480881,92.37048575,93.42746574346825,94.99998087361146,1.3166484967001388,-4.878048780487708,-2.3121387283236503,1
2761,110/03/26,426125,23707818,55.6,55.9,55.4,51.68000000000001,0.1999999999999957,434,1,93.89901966,93.87621243,93.83059797,93.6116653751671,95.21133049734485,1.5417653331316925,0.0,0.0,1
2762,110/03/29,626540,34991515,56.0,56.2,55.5,52.565,0.2000000000000028,529,1,94.07048238,93.94096908,93.68194248,93.80271664897722,95.44250364651732,1.7503158062315094,0.0,0.0,1
2763,110/03/30,857344,49282560,56.5,58.9,56.1,53.675,2.799999999999997,811,1,95.7533025,94.54508022,92.12863566,95.75690295780882,97.48346500028669,1.978233284223054,0.0,0.0,1
2764,110/03/31,1017179,60640665,59.3,60.4,59.0,54.81,0.3000000000000042,931,0,92.96174859,94.01730301,96.12841185,95.9089423487185,97.62047229366982,2.206619345843537,0.0,0.0,1
2765,110/04/01,1104930,63706655,58.5,58.7,57.0,55.739999999999995,-1.8000000000000045,1236,0,83.29232852,90.44231151,104.7422775,77.56533434745192,70.13023436965223,2.389579451304121,-54.54545454545461,-24.324324324324387,1
2766,110/04/06,735504,41771488,57.3,57.5,56.0,56.239999999999995,-0.5999999999999943,794,1,72.19488568,84.35983623,108.6897373,72.48223425404699,63.03040835410205,2.5194573919308105,-77.4193548387096,-42.85714285714282,1
2767,110/04/07,465328,26547574,56.6,57.7,56.6,56.61,0.5,475,1,65.30164096,78.00710447,103.4180315,74.04160800108286,66.4290547780806,2.6114908986984307,-79.16666666666666,-35.849056603773526,1
2768,110/04/08,313387,17961356,57.2,57.6,57.0,56.96999999999999,0.1999999999999957,305,1,60.73872838,72.25097911,95.27548057,74.67310554544166,67.84782769573687,2.6722184661712447,-70.8333333333335,-48.571428571428655,1
2769,110/04/09,508315,28997786,57.5,57.5,56.7,57.14,0.1000000000000014,483,0,54.49248559,66.33148127,90.00947263,75.00750547310233,68.64295327316044,2.705645553133248,0.0,-45.71428571428576,1
2770,110/04/12,651044,36910069,56.8,57.3,56.4,57.279999999999994,-0.5,743,0,46.53240536,59.7317893,86.13055718,69.92934539844163,59.77370468774728,2.706065003186461,-62.50000000000022,-63.636363636363605,1
2771,110/04/13,624034,35560173,56.4,57.7,56.2,57.39,-0.1000000000000014,468,0,37.83978539,52.43445466,81.62379321,68.90307232992046,57.975871494206686,2.678010806506161,-100.0,-70.96774193548393,1
2772,110/04/14,668655,37837718,57.1,57.5,56.1,57.470000000000006,-0.1000000000000014,590,0,31.28712965,45.38534633,73.58177967,67.8084111351421,55.95625410799183,2.625881357097486,-100.0,-95.83333333333356,0
2773,110/04/15,406298,23006050,56.8,56.8,56.4,57.25,-0.1999999999999957,333,1,28.26549384,39.67872883,62.50519881,65.51845346735867,51.63897001217992,2.5522189196067577,-100.0,-100.0,0
2774,110/04/16,740124,42468731,56.6,58.3,56.6,57.17,1.6999999999999955,711,1,52.1769959,43.84481785,27.18046177,73.79341419597411,72.93696348476534,2.490227012988087,0.0,0.0,1
2775,110/04/19,639540,37233614,58.5,58.9,57.6,57.279999999999994,0.1000000000000014,556,0,62.16561631,49.95175067,25.52401939,74.19413454564365,73.75290078163128,2.4347193977176937,0.0,0.0,1
2776,110/04/20,289550,16850844,58.5,58.6,58.0,57.43000000000001,-0.1999999999999957,322,1,66.44374421,55.44908185,33.45975714,71.77948573029317,68.77632662631757,2.377445710365881,-11.11111111111089,-11.11111111111089,1
2777,110/04/21,258975,15043337,58.2,58.4,57.9,57.54,0.0999999999999943,267,0,70.48630566,60.46148979,40.41185804,72.27574314219602,69.99125441462826,2.3182442264928995,-5.555555555555643,-5.555555555555643,1
2778,110/04/22,711742,41435926,58.5,58.7,57.6,57.6,-0.2999999999999971,674,0,69.60991806,63.51096588,51.31306152,68.31159006332032,61.39165342121324,2.250867804407412,-100.0,-22.22222222222218,1
2779,110/04/23,544934,31210176,57.9,57.9,57.0,57.6,-0.5,576,0,63.07327871,63.36507015,63.94865305,62.07018556678137,49.28152702578288,2.1687920817979824,-100.0,-50.0,1
2780,110/04/26,416396,23796263,57.1,57.7,56.6,57.629999999999995,-0.2000000000000028,432,1,56.33456676,61.02156902,70.39557355,59.6713181625034,45.01891678195008,2.0736716683489727,-100.0,-61.111111111111285,1
2781,110/04/27,163186,9334140,57.3,57.5,57.0,57.69,0.2000000000000028,203,1,52.2230445,58.08872752,69.82009354,61.31587418248596,50.18900475747585,1.9738260306494648,-79.99999999999972,-50.0,1
2782,110/04/28,1275384,75712652,57.6,60.9,57.5,58.029999999999994,2.700000000000003,1115,0,62.72233975,59.63326493,53.45511529,75.90622948461417,80.25997262176024,1.914830961536969,0.0,0.0,1
2783,110/04/29,1019061,60875941,60.5,61.2,59.0,58.3,-0.9000000000000057,859,1,61.38011056,60.2155468,57.8864193,66.68418227491489,64.6485938253487,1.8658095949645983,-31.034482758620825,-31.034482758620825,1
2784,110/05/03,898292,53544896,59.3,60.8,58.4,58.45,0.5,754,0,64.1084795,61.51319104,56.32261411,68.9867745254158,68.70652591626511,1.8293339834571491,-13.793103448276032,-13.793103448276032,1
2785,110/05/04,1086967,64691329,59.8,62.0,57.5,58.470000000000006,-1.1999999999999955,1100,1,55.08466535,59.37034914,67.94171673,58.34168213778099,51.63611047848599,1.7793191986712222,-59.259259259259245,-55.1724137931034,1
2786,110/05/05,319921,18750115,58.1,59.3,57.5,58.519999999999996,0.1000000000000014,331,0,49.68607319,56.14225716,69.05462508,58.92270981455015,52.808599980296265,1.7209801932581117,-93.74999999999991,-51.72413793103439,1
2787,110/05/06,351495,20698131,58.7,60.2,58.2,58.54,-0.2000000000000028,543,1,44.85244386,52.37898606,67.43207046,57.168527305969874,49.904960452646286,1.6533686095174067,-100.0,-58.6206896551724,1
2788,110/05/07,289715,17104068,58.6,59.4,58.6,58.64,0.5,253,1,44.71644405,49.82480539,60.04152806,60.40977850219497,56.99821835026832,1.5876983107372264,-61.538461538461455,-41.3793103448276,1
2789,110/05/10,770244,46387610,59.4,61.8,59.4,59.06,2.700000000000003,704,0,61.14429604,53.59796894,38.50531474,72.68710612241902,77.57453141089147,1.566145554806848,0.0,0.0,1
2790,110/05/11,864726,52108259,61.7,61.7,58.5,59.27,-2.3000000000000043,831,0,54.8369381,54.01095866,52.35899978,56.32106818213766,52.09377732561055,1.533109931902766,-71.87500000000007,-54.76190476190482,1
