X,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2357,9083924,2865310332,311.0,319.5,310.0,319.0,5639,69.19621256,50.75113607,13.86098309,58.31101583,64.60072086,1.027021404,0.0,0.0,1
2358,17119494,5552940056,322.0,328.0,320.5,325.5,10393,76.37772195,59.29333136,25.12455019,64.20964257,72.99929887,1.196820645,0.0,0.0,1
2359,17759819,5584931876,322.0,322.0,309.0,314.5,11365,66.60475581,61.73047285,51.98190692,50.82323799,49.26374612,1.299948649,-88.0,-46.80851064,1
2360,24478906,7848696390,318.0,327.5,314.0,314.0,14521,56.99576313,60.15223628,66.46518256,50.29892287,48.4052629,1.344942219,-95.83333333,-54.76190476,1
2361,13587337,4249351145,310.5,316.5,309.5,316.0,8427,51.81831363,57.37426206,68.48615892,52.45701117,52.38783412,1.379983052,-82.60869565,-54.28571429,1
2362,9440893,2935230547,313.0,315.5,309.0,312.0,5375,41.86261559,52.20371324,72.88590853,47.88290173,44.19964014,1.339985879,-100.0,-77.14285714,1
2363,10859433,3355221085,305.0,313.0,304.0,309.0,6522,34.85285484,46.42009377,69.55457164,44.66947912,38.74885501,1.204135709,-100.0,-94.28571429,1
2364,13326307,4225014512,313.0,319.5,312.5,318.0,8399,42.679681,45.17328952,50.16050654,54.70143793,57.58110411,1.156173502,0.0,-45.45454545,1
2365,7158959,2270486923,316.5,320.5,314.5,316.5,4312,45.81423178,45.38693694,44.53234725,52.94165175,54.24544797,1.139245249,-16.66666667,-54.54545455,1
2366,8148041,2619275161,318.5,323.0,318.0,323.0,5323,56.93171008,49.23519465,33.8421638,59.19845567,64.83758002,1.243763018,0.0,-15.15151515,1
2367,3973869,1266869342,321.5,322.0,317.0,318.0,2734,57.81262941,52.09433957,40.65775989,53.21193792,53.42180221,1.336314938,-35.71428571,-45.45454545,1
2368,4361080,1399279460,322.0,323.0,318.5,319.5,2919,60.52756854,54.9054159,43.6611106,54.72290968,56.19814877,1.437401064,-53.84615385,-25.0,1
2369,5639867,1776265695,314.5,317.0,313.5,316.5,3305,62.28153692,57.36412291,47.52929487,51.09292544,49.16487989,1.487397788,-100.0,-46.42857143,1
2370,8208353,2638139981,317.0,324.5,317.0,322.0,5423,70.7893173,61.8391877,43.93892851,56.86344757,60.1397207,1.587110959,-15.38461538,-7.142857143,1
2371,30578217,10510892950,328.0,353.0,326.5,353.0,18941,80.52621153,68.06819565,43.15216387,75.08768103,83.79800219,2.203727857,0.0,0.0,1
2372,13464762,4719376529,351.5,354.0,347.0,351.0,8841,84.6078358,73.58140903,51.52855549,72.90191456,80.11658663,3.075074345,-5.479452055,-4.545454545,0
2373,11451561,4011166449,351.0,356.5,347.0,347.0,7075,82.37421612,76.51234473,64.78860195,68.51420027,72.47504611,3.989576602,-16.43835616,-16.43835616,1
2374,9351639,3243043796,349.0,352.0,342.5,345.0,5467,79.33474873,77.45314606,73.68994072,66.31887319,68.55194489,4.842186456,-25.80645161,-21.91780822,0
2375,8018420,2771854155,347.5,352.0,342.5,342.5,5091,75.37045264,76.75891492,79.53583948,63.52031721,63.4038351,5.560385772,-100.0,-28.76712329,0
2376,5594378,1905759654,337.5,344.5,336.0,343.0,3753,73.11518548,75.54433844,80.40264436,63.85586729,64.05174861,6.151993934,-94.11764706,-27.39726027,1
2377,10359958,3582678466,347.0,348.0,343.0,345.5,3929,73.54965854,74.87944514,77.53901834,65.59636447,67.50371401,6.659108539,-33.33333333,-20.54794521,1
2378,21836331,7946252194,355.5,367.5,355.0,366.0,13619,81.37634002,77.04507676,68.38255026,76.01451381,83.2914999,7.398568504,0.0,0.0,1
2379,8989969,3274846486,364.5,366.0,361.5,365.5,5754,85.95821042,80.01612132,68.13194311,75.40191318,82.12373986,8.220054285,-2.127659574,-1.136363636,1
2380,10557568,3894652868,370.5,373.5,365.0,367.5,6582,85.30547361,81.77923875,74.72676902,76.24428101,83.25090004,9.063062281,0.0,0.0,1
2381,5333803,1962895110,367.5,371.5,364.0,370.5,3877,87.53698241,83.69848663,76.02149509,77.51479993,84.95809923,9.902574808,0.0,0.0,1
2382,5274940,1930657160,370.5,370.5,363.0,364.0,3379,83.24687716,83.54795014,84.15009611,68.75128079,67.15989852,10.56961413,-100.0,-23.21428571,1
2383,6380489,2327626485,365.0,369.0,362.0,365.0,3941,81.27569588,82.79053206,85.8202044,69.33792499,68.38272175,11.08544742,-84.61538462,-19.64285714,1
2384,4485683,1644194478,368.5,369.5,364.5,367.5,3323,82.18379726,82.58828712,83.39726686,70.84319755,71.5597025,11.49408693,-46.15384615,-10.71428571,1
2385,14046238,5250955851,371.0,378.0,368.0,374.5,9206,84.78919817,83.32192414,80.38737608,74.67278321,78.73814877,11.89960145,0.0,0.0,1
2386,19604086,7542265375,381.5,389.5,378.0,382.5,13123,83.09618042,83.24667623,83.54766786,78.26211647,84.20548522,12.38241328,0.0,0.0,1
2387,9046222,3415126416,380.0,382.0,375.5,378.0,6188,75.04031076,80.51122108,91.45304171,71.95270765,71.75147222,12.78834687,-25.71428571,-24.32432432,1
2388,7656588,2865773740,376.0,379.5,372.5,374.5,5713,65.17838899,75.40027705,95.84405316,67.3100645,63.04827337,13.03982728,-53.33333333,-43.24324324,0
2389,9899513,3729848875,381.0,383.0,373.0,375.0,6952,59.20983508,70.00346306,91.59071901,67.63819421,63.80098402,13.15957321,-93.75,-40.54054054,0
2390,10976486,4175834666,375.5,384.5,375.5,382.0,7798,63.71564763,67.90752458,76.29127849,71.9709187,73.03044577,13.27216083,-6.25,-2.702702703,1
2391,9510754,3652543272,385.0,388.0,382.5,383.0,5211,67.93164388,67.91556435,67.88340529,72.54846865,74.15987102,13.3600642,0.0,0.0,1
2392,7371028,2815458696,383.0,384.0,379.0,382.0,5137,68.62109592,68.15074154,67.21003278,70.94053607,70.61141144,13.38148322,-11.76470588,-5.555555556,1
2393,8439232,3243635142,387.0,388.0,380.5,380.5,5263,65.12724224,67.14290844,71.17424084,68.43777488,65.01206471,13.30567759,-31.25,-16.12903226,1
2394,9398253,3623512418,381.5,388.0,381.5,386.5,5085,70.86914189,68.38498625,63.41667499,72.67885535,74.658004,13.23830744,0.0,0.0,1
2395,4616257,1790618058,385.5,391.0,384.5,388.0,3587,75.17402252,70.64799834,61.59594999,73.65245789,76.59387734,13.173515,0.0,0.0,0
2396,4040265,1561388555,388.0,389.0,384.5,387.0,3028,76.24214114,72.51271261,65.05385555,71.77673813,72.18265487,13.06775522,-13.33333333,-7.407407407,1
2397,8943671,3408717280,382.5,385.0,379.0,380.0,6460,63.79105706,69.60549409,81.23436816,60.00911714,48.64795075,12.80039703,-100.0,-59.25925926,1
2398,8219250,3112968604,382.0,384.0,374.0,376.0,5751,46.44894,61.88664273,92.76204818,54.40276276,39.7589324,12.35277509,-100.0,-92.30769231,1
2399,9126978,3379890360,376.0,378.0,368.5,369.0,6278,31.70670074,51.82666206,92.06658471,46.11016309,28.73347346,11.67579703,-100.0,-100.0,1
2400,7417613,2769711658,369.5,376.5,369.0,376.5,4535,32.98965234,45.54765882,70.66367178,54.31707156,47.46442757,10.98359791,-58.33333333,-60.52631579,1
2401,3950924,1474616152,374.0,375.5,372.0,372.0,2937,27.17828675,39.4245348,63.9170309,49.35619596,39.91165305,10.22131604,-72.72727273,-84.21052632,1
2402,8891382,3347302942,372.0,381.0,367.5,379.5,6013,35.14013443,37.99640134,43.70893517,56.61984029,54.41809082,9.551429409,0.0,-44.73684211,1
2403,7691915,2957855704,382.5,387.0,382.0,385.5,5690,48.95867118,41.65049129,27.0341315,61.48145757,62.99454071,9.04852774,0.0,-13.15789474,1
2404,5092932,1956043888,386.5,388.0,381.5,384.0,3628,58.22050947,47.17383068,25.08047311,59.6432949,59.62871409,8.6320969,-11.11111111,-21.05263158,1
2405,5088917,1955784128,384.0,385.5,383.0,384.5,3342,66.4559494,53.60120359,27.89171196,60.08090955,60.47348194,8.279997206,-7.407407407,-13.88888889,1
2406,8426727,3163185625,382.0,382.5,372.0,372.0,6485,51.62103944,52.94114887,55.58136774,46.28013493,37.15160069,7.768374687,-100.0,-81.81818182,1
2407,14688516,5456678178,371.0,375.0,368.0,370.5,9075,39.29207507,48.39145761,66.59022267,44.91817905,35.19696292,7.141949129,-100.0,-90.90909091,1
2408,9994456,3680153808,370.0,371.5,366.0,367.0,6593,27.70986823,41.49759448,69.07304698,41.76363779,30.67768207,6.404287111,-100.0,-100.0,1
2409,12208364,4426876417,370.0,372.0,359.0,360.0,8326,19.62267077,34.20595324,63.37251819,36.17456162,23.45102799,5.509296118,-100.0,-100.0,0
2410,8885926,3273979046,364.0,372.0,362.0,371.0,6238,26.87488396,31.76226348,41.53702253,48.16538296,46.99604064,4.725553055,-8.333333333,-56.8627451,0
2411,5956854,2214681244,373.5,374.0,369.0,370.0,3990,30.56026747,31.36159815,32.9642595,47.2771911,45.47031621,4.025898237,-9.090909091,-60.78431373,1
2412,4625574,1718007646,373.0,374.5,368.5,369.0,3049,31.86776452,31.53032027,30.85543177,46.33726257,43.76530954,3.390495112,-18.18181818,-64.70588235,1
2413,4971040,1838293880,369.5,372.0,367.5,371.5,3506,36.96844679,33.34302911,26.09219376,49.11909331,49.45157334,2.860831001,0.0,-53.06122449,1
2414,4064705,1504875260,370.5,372.0,368.0,372.0,2880,43.0853475,36.59046857,23.60071072,49.69282716,50.64921798,2.426664719,0.0,-51.02040816,1
2415,12750908,4836577448,376.5,381.5,376.0,381.5,7844,62.05689834,45.07927849,11.12403881,59.28749137,67.95821444,2.221150431,0.0,0.0,0
2416,8223640,3147743849,385.0,386.0,379.0,379.0,5607,66.06262358,52.07372686,24.09593341,56.18554994,61.18183104,2.124775691,-20.0,-11.62790698,1
2417,7243786,2786058610,382.5,387.0,381.0,387.0,5136,77.37508239,60.50751203,26.77237133,62.99978923,71.92991343,2.224652163,0.0,0.0,1
2418,13697380,5376008357,393.0,395.5,385.5,393.0,9300,82.4291594,67.81472782,38.58586467,67.20735069,77.52945069,2.532955466,0.0,0.0,0
2419,11199167,4433427510,393.0,399.0,389.5,396.5,7757,85.64060362,73.75668642,49.98885202,69.43745542,80.28274635,3.005802238,0.0,0.0,0
2420,24248661,9839422426,396.5,412.0,395.5,408.0,14601,87.4308144,78.31472908,60.08255845,75.46741664,86.70550945,3.733619212,0.0,0.0,0
2421,10327206,4201516830,410.0,413.5,403.5,405.0,7002,85.46112264,80.69686027,71.16833552,71.42367587,78.68214816,4.526720279,-14.28571429,-7.692307692,0
2422,8229135,3368098350,405.0,412.0,404.5,412.0,5744,89.208514,83.53407818,72.18520654,74.87859033,83.06897857,5.420528083,0.0,0.0,0
2423,11961184,5044765677,411.5,426.0,411.5,425.0,8873,92.13900933,86.40238856,74.92914703,79.85426568,88.39227856,6.525654964,0.0,0.0,0
2424,14687309,6309224497,425.5,434.0,423.0,434.0,9263,94.75933955,89.18803889,78.04543757,82.49466862,90.79631011,7.834016427,0.0,0.0,1
2425,12569714,5343148326,428.0,431.0,421.0,425.0,7615,90.84584901,89.74064227,87.53022878,72.0999078,72.72271612,9.039729868,-31.03448276,-16.36363636,1
2426,13226485,5502170290,425.0,428.0,411.0,414.0,8664,80.15152821,86.54427091,99.32975633,61.65509933,56.28913189,9.921798077,-90.90909091,-42.55319149,1
2427,8447587,3433675288,412.0,412.0,403.0,403.5,6131,63.92124352,79.00326178,109.1672983,53.51498542,44.71489685,10.3646371,-100.0,-74.3902439,1
2428,5316072,2178548020,405.0,412.5,405.0,410.0,3890,55.1682749,71.05826616,102.8382487,57.34943484,52.04056305,10.58904202,-78.68852459,-64.0,1
2429,5132554,2102157912,404.0,414.5,404.0,408.0,3641,42.15519402,61.42390878,99.96133829,55.79178574,49.61320326,10.60872961,-79.06976744,-85.24590164,1
2430,4915989,2011039465,409.5,413.0,405.0,410.5,3332,36.16797881,53.00526546,86.67983875,57.38334404,52.90801371,10.51477888,-33.33333333,-77.04918033,1
2431,9908952,4176054260,414.0,426.0,413.5,422.0,7286,44.5420934,50.1842081,61.46843751,63.95039783,65.39783104,10.51403737,0.0,-39.3442623,1
2432,3777538,1581181658,418.5,421.0,416.5,419.5,2813,47.43666442,49.26836021,52.93175179,61.67763675,61.1658701,10.50790683,-17.85714286,-47.54098361,1
2433,3798032,1595204929,420.0,423.0,417.0,421.0,2837,53.05301437,50.5299116,45.48370604,62.55592599,62.89467902,10.49870188,-7.142857143,-42.62295082,1
2434,6027873,2506359840,421.0,421.0,413.0,414.5,3807,50.70200958,50.58727759,50.35781361,56.39506814,51.07191765,10.36042013,-65.2173913,-48.8372093,1
2435,11781615,4771919500,410.0,412.5,398.0,407.0,8243,44.51562544,48.56339354,56.65892975,50.12890701,40.52439028,10.00521289,-100.0,-81.08108108,1
2436,7319917,2992980970,404.0,412.0,404.0,411.0,4964,45.1532741,47.42668706,51.97351298,53.1808431,47.46781787,9.573675255,-71.42857143,-59.45945946,1
2437,9091715,3814838655,420.0,422.5,416.0,418.5,6278,54.50694464,49.78677292,40.34642948,58.42797182,58.39609346,9.214754909,-17.85714286,-23.33333333,1
2438,11090564,4670771044,425.0,427.5,418.5,420.0,5691,61.19672015,53.59008866,38.37682568,59.4283034,60.37448549,8.923094202,0.0,-13.33333333,1
2439,6115772,2583821732,424.0,426.0,420.0,422.5,4489,68.48142926,58.55386886,38.69874807,61.14249406,63.81582059,8.708428372,0.0,0.0,0
2440,9884036,4243949980,425.0,432.5,423.0,431.5,7469,78.02143593,65.04305788,39.08630179,66.71202386,73.68761352,8.677016051,0.0,0.0,0
2441,11677430,4988662195,434.0,437.0,420.0,421.5,7900,72.0997607,67.39529216,57.98635506,56.76731372,54.03264764,8.582789332,-76.92307692,-40.81632653,1
2442,6767586,2826470537,418.5,425.0,412.0,416.5,5007,63.87847295,66.22301909,70.91211137,52.46574792,46.57825496,8.354797291,-100.0,-61.2244898,1
2443,7340205,3085144261,416.5,425.0,416.5,418.0,5232,59.67966573,64.0419013,72.76637245,53.62538602,49.10595474,8.059804809,-90.0,-55.10204082,1
2444,6155565,2593854430,418.0,424.5,416.5,424.5,4243,60.49351452,62.85910571,67.59028808,58.45636438,59.15546169,7.82361552,-46.66666667,-28.57142857,0
2445,6035907,2547424926,425.0,426.0,420.0,420.0,4077,50.99567635,58.90462926,74.72253507,54.15977841,50.81895807,7.547037892,-56.25,-56.09756098,1
2446,5400845,2253137020,420.5,422.0,415.0,415.0,3827,37.99711757,51.93545869,79.81214094,49.69542762,42.7804854,7.162670986,-100.0,-100.0,1
2447,10360273,4402306500,419.0,427.5,418.0,426.5,5298,44.66474504,49.51188748,59.20617234,58.37595708,60.16943453,6.898043604,0.0,-30.3030303,1
2448,3307268,1405491632,427.0,427.0,423.5,425.0,2266,47.10983003,48.71120166,51.91394492,56.96557322,57.43732541,6.682685181,-13.04347826,-39.39393939,0
2449,6041435,2575782495,423.0,429.0,423.0,429.0,2655,54.07322002,50.49854111,43.3491833,59.81359858,62.83716574,6.558083503,0.0,-15.15151515,1
2450,10296487,4419156339,430.5,432.5,426.5,427.5,4425,61.25206538,54.0830492,39.74501685,58.22411987,59.44350126,6.458019398,-10.71428571,-10.71428571,1
2451,8981136,3876742616,430.5,434.0,428.0,432.5,5962,71.53646464,59.90085435,36.62963377,61.93324955,66.64841498,6.443633442,0.0,0.0,0
2452,11206360,4917489051,435.5,443.5,433.0,442.0,8079,79.26992379,66.35721083,40.5317849,67.89143009,76.26297576,6.620583632,0.0,0.0,0
2453,16791241,7682430860,444.0,464.0,443.0,460.5,12576,83.79899682,72.17113949,48.91542484,75.95369429,85.81731684,7.188250636,0.0,0.0,0
2454,11852129,5398380824,460.0,460.0,453.0,456.5,6741,84.09729039,76.14652313,60.24498859,71.67338709,77.70249582,7.890852187,-12.12121212,-8.791208791,0
2455,9032898,4102747586,455.5,456.0,451.5,454.5,4482,82.51413562,78.26906063,69.77891063,69.51867036,73.53069164,8.591302882,-21.42857143,-13.18681319,1
2456,14495688,6469186230,454.5,454.5,442.0,446.0,6593,73.70861074,76.74891066,82.82951051,60.95217683,57.72472688,9.098492828,-78.37837838,-40.84507042,1
2457,5692155,2549226365,445.5,450.0,442.0,449.0,2575,70.27728521,74.59170218,83.22053612,62.73495888,61.25234346,9.485088888,-79.31034483,-32.3943662,1
2458,3108958,1386672768,448.0,448.0,444.5,445.0,1978,63.29596792,70.82645743,85.88743644,58.79770668,54.03774517,9.690396931,-100.0,-46.96969697,0
2459,2911788,1308453676,444.0,453.0,444.0,452.0,2348,64.41953417,68.69081634,77.23338068,63.23892893,63.15202513,9.860909108,-26.31578947,-25.75757576,0
2460,5855027,2664446677,459.5,460.5,449.0,449.0,4093,60.15065719,65.84409662,77.23097549,60.18080548,57.30764982,9.930335125,-42.85714286,-41.07142857,1
2461,4173840,1876123708,451.5,452.5,446.0,446.5,2964,46.91861994,59.5356044,84.7695733,57.62632341,52.4533761,9.870243587,-78.57142857,-75.67567568,1
2462,2909387,1299160764,446.5,447.5,445.0,446.5,2076,39.38718807,52.81946562,79.68402072,57.62632341,52.4533761,9.709626771,-78.57142857,-90.32258065,1
2463,5710571,2530779595,443.5,446.5,441.0,443.5,3518,30.53162965,45.39018696,75.10730159,54.28084611,45.75601661,9.424429005,-100.0,-100.0,1
2464,6237434,2758621262,445.0,446.0,440.5,441.5,4171,22.02108644,37.60048679,68.75928749,52.06429086,41.51539674,9.02270784,-100.0,-100.0,1
2465,12375266,5364928476,445.0,445.5,423.0,434.5,9265,24.90294651,33.36797336,50.29802706,44.99104491,29.88328121,8.436765465,-100.0,-100.0,1
2466,8520516,3632830840,428.0,431.5,424.0,424.0,6039,17.49085323,28.07559999,49.2450935,36.75251365,19.86473363,7.579322409,-100.0,-100.0,0
2467,11707155,4982703572,428.0,431.0,418.0,426.0,7952,17.93507862,24.6954262,38.21612135,39.08946416,25.56842033,6.611290592,-89.74358974,-92.85714286,0
2468,9695448,4178143323,426.0,436.5,424.0,430.5,6606,21.76064065,23.71716435,27.63021175,44.19298878,37.56653899,5.681416112,-62.85714286,-76.78571429,0
2469,7061194,3077279278,435.0,439.0,432.5,437.0,4873,32.86458169,26.76630346,14.56974701,50.749622,51.20126878,4.914958075,0.0,-48.0,0
2470,7882248,3401903337,439.5,441.0,426.0,432.0,5974,37.72893017,30.42051236,15.80367676,46.16066954,42.61129642,4.200131033,-38.46153846,-64.44444444,0
2471,10239998,4358608124,432.0,435.0,422.0,422.0,8127,29.83098268,30.22400247,31.01004204,38.50150892,30.37924574,3.386020605,-100.0,-100.0,1
2472,19437055,8113096100,422.5,424.5,412.5,416.0,12927,23.36990885,27.9393046,37.07809609,34.70136873,25.17580725,2.448914366,-100.0,-100.0,1
2473,26086092,10741727720,409.0,419.0,406.5,416.0,17129,23.69959736,26.52606885,32.17901184,34.70136873,25.17580725,1.478259822,-100.0,-100.0,1
2474,13075722,5495435494,419.0,423.5,415.0,421.0,8603,29.80939341,27.62051037,23.2427443,40.61188644,37.93300783,0.613863992,-68.75,-76.19047619,1
2475,8818316,3724242970,428.0,428.0,418.5,420.5,5956,33.39949899,29.54683991,21.84152175,40.21151365,37.17247826,-0.147994204,-25.0,-78.57142857,1
2476,6172773,2590427739,421.0,422.0,417.0,419.0,4178,34.34362734,31.14576905,24.75005247,38.94452779,34.67008139,-0.829240249,-40.0,-85.71428571,1
2477,22330256,8733286560,400.0,400.5,382.5,383.5,14587,23.46555213,28.58569675,38.82598597,21.39504477,11.90656233,-1.988739875,-100.0,-100.0,1
2478,10439123,4053010283,385.0,393.0,382.0,388.0,6604,19.03353193,25.40164181,38.13786156,26.04211477,19.90584043,-3.310889081,-88.0,-91.58878505,0
2479,10641830,4039690053,376.5,387.0,373.0,382.0,6696,17.52773096,22.77700486,33.27555265,23.96421798,17.38065457,-4.753854958,-100.0,-100.0,1
2480,9511276,3714645692,384.0,396.5,384.0,390.5,6475,22.29121458,22.61507477,23.26279514,32.37291584,32.03723877,-6.050456195,-77.02702703,-78.75,0
2481,16355382,6272530188,390.5,390.5,378.5,381.0,11107,19.70929457,21.64648137,25.52085496,28.49831257,25.87982569,-7.325125669,-100.0,-100.0,1
2482,10507866,4040943705,381.0,390.5,380.0,382.0,7266,18.59407517,20.62901263,24.69888757,29.47567012,27.63661518,-8.4865786,-89.47368421,-97.5,1
2483,10226510,3905283810,380.5,385.5,379.0,381.0,6890,17.24453496,19.50085341,24.01349031,29.03904155,26.87230532,-9.5127961,-100.0,-100.0,1
2484,11049172,4211632204,377.5,386.5,375.0,380.0,7215,16.2582614,18.41998941,22.74344542,28.57345134,26.0091441,-10.39472746,-100.0,-100.0,1
2485,11384133,4418605620,382.0,391.5,382.0,390.0,7917,31.44490154,22.76162679,5.395077274,39.2820229,46.5943579,-10.95675493,0.0,-74.35897436,1
2486,13600808,5440307816,398.0,403.5,395.0,401.5,8503,52.11080868,32.54468742,-6.587555107,48.96165754,61.4102642,-11.08036197,0.0,0.0,0
2487,15526270,6348760210,408.5,412.0,406.5,408.5,8732,65.08241946,43.3905981,0.006955372,53.88414707,67.91244639,-10.78576061,0.0,0.0,0
2488,9177582,3724845554,407.0,408.0,403.5,405.5,6104,70.86575712,52.54898444,15.91543908,51.5407036,62.49680836,-10.26775812,-10.52631579,-10.52631579,0
2489,9237824,3669593100,397.5,399.5,394.0,398.0,6894,67.9645588,57.68750922,37.13341008,46.0349832,50.43183698,-9.733142513,-56.75675676,-36.84210526,0
2490,7500223,2956294585,394.0,396.5,392.0,392.0,5297,60.62502118,58.66667988,54.74999727,42.07935424,42.54675623,-9.289682245,-100.0,-57.89473684,1
2491,9008260,3519298920,395.0,396.0,387.5,388.5,6307,52.57884295,56.6374009,64.7545168,39.88049428,38.34955557,-8.961270691,-100.0,-70.1754386,1
2492,8177571,3199218235,391.5,394.0,387.5,394.0,5293,52.16967908,55.1481603,61.10512272,44.86101343,48.01923048,-8.614011482,-67.64705882,-50.87719298,1
2493,7800080,3038322028,394.0,394.0,388.0,388.0,6438,41.44645272,50.58092444,68.84986787,40.80453737,39.83918194,-8.34923625,-100.0,-71.92982456,1
2494,13117425,4973563735,382.5,384.5,376.0,377.0,8825,28.55689441,43.23958109,72.60495447,34.51128575,28.9788243,-8.306509311,-100.0,-100.0,1
2495,10230047,3865178360,374.5,383.0,371.0,378.5,7545,25.13549058,37.20488426,61.34367161,35.99206964,32.01165391,-8.362333917,-91.17647059,-95.23809524,1
2496,10994144,4135433490,375.0,380.0,373.0,375.0,7002,20.36059732,31.59012195,54.04917119,34.01782387,28.59283988,-8.513783309,-100.0,-100.0,1
2497,14733370,5392264050,376.0,378.0,360.0,360.0,9355,13.57373155,25.58465848,49.60651234,27.0285374,18.45589724,-8.937140842,-100.0,-100.0,1
2498,11727602,4237999575,356.0,368.0,353.5,363.0,7845,16.41349545,22.52760414,34.75582151,30.18428447,24.85013992,-9.44049923,-83.78378378,-92.10526316,1
2499,10014005,3747508875,373.0,378.5,371.0,372.0,6126,25.45213422,23.5024475,19.60307405,38.90353504,41.39412743,-9.802507174,-35.13513514,-64.70588235,1
2500,10894688,4012499436,371.5,372.5,364.0,370.5,5720,30.95985903,25.98825134,16.04503597,38.03272223,39.64843371,-10.05853207,-30.0,-69.11764706,1
2501,11305601,4317208665,377.5,385.0,376.0,385.0,7410,46.56583195,32.84744488,5.410670739,49.9462813,59.47386035,-9.980443137,0.0,-26.47058824,0
2502,7682406,2914891650,380.0,382.5,376.5,378.5,5211,57.49891442,41.06460139,8.195975335,45.62129485,50.54250516,-9.777987935,-29.54545455,-33.92857143,0
2503,11652891,4271197888,368.5,371.0,361.0,366.5,7613,52.08922337,44.73947538,30.03997941,38.79856961,37.92516424,-9.677362379,-100.0,-74.0,1
2504,11832469,4357631145,363.5,373.5,362.0,373.5,7776,55.89017008,48.45637361,33.58878069,44.1573479,47.15896373,-9.512099053,-62.16216216,-46.0,1
2505,9371669,3471915840,373.5,377.0,362.0,363.0,6371,47.31302344,48.07525689,49.59972379,38.5831112,37.19880329,-9.460826771,-100.0,-88.0,1
2506,19312208,6651230970,356.0,358.5,336.0,336.0,12801,31.54201562,42.56417647,64.60849815,28.43125246,22.52131921,-9.892895738,-100.0,-100.0,1
2507,23633277,7679822957,307.5,348.0,305.0,341.0,15128,36.02801042,40.38545445,49.10034252,32.07204384,28.7671532,-10.50294388,-86.66666667,-89.79591837,1
2508,12157253,4020202713,333.0,342.5,320.0,320.0,8087,30.26867361,37.01319417,50.50223529,25.96873727,20.45602472,-11.50367058,-100.0,-100.0,1
2509,14400860,4580804120,308.0,328.5,308.0,315.5,9491,24.55411574,32.86016803,49.4722726,24.85388152,19.04141453,-12.74238298,-100.0,-100.0,1
2510,14131612,4441650824,315.5,321.5,301.5,301.5,9639,16.36941049,27.36324885,49.35092556,21.67014022,15.13416767,-14.25964419,-100.0,-100.0,1
2511,25712419,7248969225,291.0,298.5,273.0,274.0,16966,11.23345315,21.98665028,43.49304455,16.97244106,10.2004302,-16.2782029,-100.0,-100.0,1
2512,17586676,5245651976,296.0,301.0,287.0,301.0,8826,16.46332774,20.14554277,27.50997283,32.72352551,35.12000465,-18.03727843,-41.30434783,-72.86432161,0
2513,21198004,6537935776,307.0,314.0,296.0,308.0,14232,22.19350055,20.82819536,18.09758499,36.17651809,40.27619953,-19.38870978,-18.07228916,-65.82914573,0
2514,13447078,4486612738,336.0,338.5,326.0,330.0,8947,37.01788925,26.22475999,4.63850147,45.79467201,54.04892952,-20.01860543,0.0,-37.07865169,0
2515,20283591,6973782076,348.0,353.0,330.0,334.5,13754,50.30359283,34.25103761,2.145927148,47.57235413,56.51058484,-20.045815,0.0,-9.701492537,1
2516,11554093,3906131492,339.0,345.0,328.0,343.5,8461,62.91072856,43.80426792,5.591346655,51.10044464,61.46505883,-19.50456803,0.0,0.0,0
2517,13224545,4583620030,359.5,359.5,336.5,340.0,9161,67.75936817,51.78930134,19.84916767,49.67057397,58.3622651,-18.64678216,-9.85915493,-5.035971223,0
2518,11164349,3697049811,329.5,336.5,323.0,336.5,7513,69.64304699,57.74054989,33.93555569,48.18737957,55.02880015,-17.64890308,-51.85185185,-10.07194245,0
2519,10956002,3640562391,339.0,343.5,326.0,327.5,7793,67.43062477,60.97057485,48.050475,44.43432694,46.78340792,-16.71889107,-100.0,-23.02158273,0
2520,6677209,2209097396,333.0,334.0,325.5,334.0,4960,66.56294525,62.83469832,55.37820445,47.67211248,52.89981001,-15.73836016,-59.375,-13.66906475,0
2521,8234391,2805449722,346.0,346.0,336.5,341.0,5494,67.99734408,64.55558024,57.67205256,51.05091964,58.99090148,-14.63001421,0.0,-5.882352941,1
2522,10214322,3551388356,348.0,350.0,346.0,347.0,5632,67.24937094,65.45351047,61.86178954,53.85993613,63.8053965,-13.37058634,0.0,0.0,1
2523,6885590,2399316273,346.0,352.0,345.0,349.5,4941,69.0338272,66.64694938,61.87319374,55.04241707,65.8122298,-12.01212423,0.0,0.0,1
2524,8237776,2892865250,356.0,356.0,347.5,351.5,5200,72.04994873,68.44794916,61.24395004,56.03396996,67.54000471,-10.60351531,0.0,0.0,1
2525,6619621,2318809264,352.5,352.5,348.0,350.0,4052,72.6908334,69.86224391,64.20506493,55.03261732,64.6016611,-9.237081013,-14.28571429,-6.25,1
2526,7148004,2515220408,349.0,354.5,348.5,351.5,4177,77.24843439,72.3243074,62.47605343,55.89952257,66.3579855,-7.923726902,0.0,0.0,1
2527,13578196,4929041591,354.0,368.5,353.5,365.5,8960,82.5067082,75.718441,62.14190661,63.1859841,78.3749894,-6.471069015,0.0,0.0,0
2528,8890815,3253892664,370.0,370.5,363.5,365.5,5873,84.63410176,78.69032792,66.80278024,63.1859841,78.3749894,-4.992500071,0.0,0.0,0
